,cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_filler,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power,x,y,new_cellname,id,fo4_delay,fix_load_delay,group_id,libcell_id,size_class,size_class2,size_cnt
421,FILLER_0_30_64,0,0,0,4536,9180,4590,9450,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,4563.0,9315.0,cell421,1763,,,52,98,0,0,1
422,FILLER_0_30_68,0,0,0,4752,9180,5076,9450,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,4914.0,9315.0,cell422,1764,,,40,78,0,0,1
423,FILLER_0_30_74,0,0,0,5076,9180,5184,9450,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,5130.0,9315.0,cell423,1765,,,51,97,0,0,1
424,FILLER_0_30_76,0,0,0,5184,9180,5238,9450,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,5211.0,9315.0,cell424,1766,,,52,98,0,0,1
425,FILLER_0_30_91,0,0,0,5994,9180,6318,9450,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,6156.0,9315.0,cell425,1767,,,40,78,0,0,1
426,FILLER_0_30_97,0,0,0,6318,9180,6426,9450,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,6372.0,9315.0,cell426,1768,,,51,97,0,0,1
427,FILLER_0_31_112,0,0,0,7128,9450,8316,9720,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,7722.0,9585.0,cell427,1769,,,38,76,0,0,1
428,FILLER_0_31_134,0,0,0,8316,9450,8370,9720,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,8343.0,9585.0,cell428,1770,,,52,98,0,0,1
429,FILLER_0_31_140,0,0,0,8640,9450,8964,9720,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,8802.0,9585.0,cell429,1771,,,40,78,0,0,1
430,FILLER_0_31_146,0,0,0,8964,9450,9072,9720,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,9018.0,9585.0,cell430,1772,,,51,97,0,0,1
431,FILLER_0_31_159,0,0,0,9666,9450,10422,9720,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,10044.0,9585.0,cell431,1773,,,43,81,0,0,1
432,FILLER_0_31_173,0,0,0,10422,9450,10746,9720,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,10584.0,9585.0,cell432,1774,,,40,78,0,0,1
433,FILLER_0_31_179,0,0,0,10746,9450,10800,9720,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,10773.0,9585.0,cell433,1775,,,52,98,0,0,1
434,FILLER_0_31_2,0,0,0,1188,9450,2376,9720,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,1782.0,9585.0,cell434,1776,,,38,76,0,0,1
435,FILLER_0_31_209,0,0,0,12366,9450,13554,9720,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,12960.0,9585.0,cell435,1777,,,38,76,0,0,1
436,FILLER_0_31_231,0,0,0,13554,9450,14742,9720,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,14148.0,9585.0,cell436,1778,,,38,76,0,0,1
437,FILLER_0_31_24,0,0,0,2376,9450,3564,9720,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,9585.0,cell437,1779,,,38,76,0,0,1
438,FILLER_0_31_253,0,0,0,14742,9450,14958,9720,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,14850.0,9585.0,cell438,1780,,,39,77,0,0,1
439,FILLER_0_31_257,0,0,0,14958,9450,15012,9720,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,14985.0,9585.0,cell439,1781,,,52,98,0,0,1
440,FILLER_0_31_46,0,0,0,3564,9450,3618,9720,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,3591.0,9585.0,cell440,1782,,,52,98,0,0,1
441,FILLER_0_31_68,0,0,0,4752,9450,5940,9720,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,5346.0,9585.0,cell441,1783,,,38,76,0,0,1
442,FILLER_0_31_90,0,0,0,5940,9450,7128,9720,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,6534.0,9585.0,cell442,1784,,,38,76,0,0,1
443,FILLER_0_32_112,0,0,0,7128,9720,7182,9990,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,7155.0,9855.0,cell443,1785,,,52,98,0,0,1
444,FILLER_0_32_120,0,0,0,7560,9720,8748,9990,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,8154.0,9855.0,cell444,1786,,,38,76,0,0,1
445,FILLER_0_32_142,0,0,0,8748,9720,9936,9990,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,9342.0,9855.0,cell445,1787,,,38,76,0,0,1
446,FILLER_0_32_164,0,0,0,9936,9720,10476,9990,0,0,0,DECAPx4_ASAP7_75t_R,0.0,0.0,10206.0,9855.0,cell446,1788,,,42,80,0,0,1
447,FILLER_0_32_174,0,0,0,10476,9720,10530,9990,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,10503.0,9855.0,cell447,1789,,,52,98,0,0,1
448,FILLER_0_32_181,0,0,0,10854,9720,11610,9990,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,11232.0,9855.0,cell448,1790,,,43,81,0,0,1
449,FILLER_0_32_195,0,0,0,11610,9720,11664,9990,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,11637.0,9855.0,cell449,1791,,,52,98,0,0,1
450,FILLER_0_32_199,0,0,0,11826,9720,13014,9990,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,12420.0,9855.0,cell450,1792,,,38,76,0,0,1
451,FILLER_0_32_2,0,0,0,1188,9720,2376,9990,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,1782.0,9855.0,cell451,1793,,,38,76,0,0,1
452,FILLER_0_32_221,0,0,0,13014,9720,14202,9990,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,13608.0,9855.0,cell452,1794,,,38,76,0,0,1
453,FILLER_0_32_24,0,0,0,2376,9720,3564,9990,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,9855.0,cell453,1795,,,38,76,0,0,1
454,FILLER_0_32_243,0,0,0,14202,9720,14958,9990,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,14580.0,9855.0,cell454,1796,,,43,81,0,0,1
455,FILLER_0_32_257,0,0,0,14958,9720,15012,9990,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,14985.0,9855.0,cell455,1797,,,52,98,0,0,1
456,FILLER_0_32_46,0,0,0,3564,9720,4752,9990,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,4158.0,9855.0,cell456,1798,,,38,76,0,0,1
457,FILLER_0_32_68,0,0,0,4752,9720,5940,9990,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,5346.0,9855.0,cell457,1799,,,38,76,0,0,1
458,FILLER_0_32_90,0,0,0,5940,9720,7128,9990,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,6534.0,9855.0,cell458,1800,,,38,76,0,0,1
459,FILLER_0_33_127,0,0,0,7938,9990,8694,10260,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,8316.0,10125.0,cell459,1801,,,43,81,0,0,1
460,FILLER_0_33_141,0,0,0,8694,9990,8802,10260,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,8748.0,10125.0,cell460,1802,,,51,97,0,0,1
461,FILLER_0_33_143,0,0,0,8802,9990,8856,10260,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,8829.0,10125.0,cell461,1803,,,52,98,0,0,1
462,FILLER_0_33_153,0,0,0,9342,9990,9450,10260,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,9396.0,10125.0,cell462,1804,,,51,97,0,0,1
463,FILLER_0_33_155,0,0,0,9450,9990,9504,10260,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,9477.0,10125.0,cell463,1805,,,52,98,0,0,1
464,FILLER_0_33_171,0,0,0,10314,9990,10368,10260,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,10341.0,10125.0,cell464,1806,,,52,98,0,0,1
465,FILLER_0_33_199,0,0,0,11826,9990,13014,10260,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,12420.0,10125.0,cell465,1807,,,38,76,0,0,1
466,FILLER_0_33_2,0,0,0,1188,9990,2376,10260,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,1782.0,10125.0,cell466,1808,,,38,76,0,0,1
467,FILLER_0_33_221,0,0,0,13014,9990,13338,10260,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,13176.0,10125.0,cell467,1809,,,40,78,0,0,1
468,FILLER_0_33_227,0,0,0,13338,9990,13392,10260,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,13365.0,10125.0,cell468,1810,,,52,98,0,0,1
469,FILLER_0_33_233,0,0,0,13662,9990,14850,10260,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,14256.0,10125.0,cell469,1811,,,38,76,0,0,1
470,FILLER_0_33_24,0,0,0,2376,9990,3564,10260,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,10125.0,cell470,1812,,,38,76,0,0,1
471,FILLER_0_33_255,0,0,0,14850,9990,14958,10260,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,14904.0,10125.0,cell471,1813,,,51,97,0,0,1
472,FILLER_0_33_257,0,0,0,14958,9990,15012,10260,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,14985.0,10125.0,cell472,1814,,,52,98,0,0,1
473,FILLER_0_33_46,0,0,0,3564,9990,4752,10260,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,4158.0,10125.0,cell473,1815,,,38,76,0,0,1
474,FILLER_0_33_68,0,0,0,4752,9990,5940,10260,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,5346.0,10125.0,cell474,1816,,,38,76,0,0,1
475,FILLER_0_33_96,0,0,0,6264,9990,6480,10260,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,6372.0,10125.0,cell475,1817,,,39,77,0,0,1
476,FILLER_0_34_10,0,0,0,1620,10260,1674,10530,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,1647.0,10395.0,cell476,1818,,,52,98,0,0,1
477,FILLER_0_34_106,0,0,0,6804,10260,7020,10530,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,6912.0,10395.0,cell477,1819,,,39,77,0,0,1
478,FILLER_0_34_110,0,0,0,7020,10260,7074,10530,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,7047.0,10395.0,cell478,1820,,,52,98,0,0,1
479,FILLER_0_34_120,0,0,0,7560,10260,8316,10530,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,7938.0,10395.0,cell479,1821,,,43,81,0,0,1
480,FILLER_0_34_154,0,0,0,9396,10260,9504,10530,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,9450.0,10395.0,cell480,1822,,,51,97,0,0,1
481,FILLER_0_34_16,0,0,0,1944,10260,3132,10530,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2538.0,10395.0,cell481,1823,,,38,76,0,0,1
482,FILLER_0_34_169,0,0,0,10206,10260,10962,10530,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,10584.0,10395.0,cell482,1824,,,43,81,0,0,1
483,FILLER_0_34_183,0,0,0,10962,10260,11070,10530,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,11016.0,10395.0,cell483,1825,,,51,97,0,0,1
484,FILLER_0_34_2,0,0,0,1188,10260,1512,10530,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,1350.0,10395.0,cell484,1826,,,40,78,0,0,1
485,FILLER_0_34_206,0,0,0,12204,10260,13392,10530,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,12798.0,10395.0,cell485,1827,,,38,76,0,0,1
486,FILLER_0_34_228,0,0,0,13392,10260,14580,10530,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,13986.0,10395.0,cell486,1828,,,38,76,0,0,1
487,FILLER_0_34_250,0,0,0,14580,10260,14904,10530,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,14742.0,10395.0,cell487,1829,,,40,78,0,0,1
488,FILLER_0_34_256,0,0,0,14904,10260,15012,10530,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,14958.0,10395.0,cell488,1830,,,51,97,0,0,1
489,FILLER_0_34_38,0,0,0,3132,10260,3456,10530,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,3294.0,10395.0,cell489,1831,,,40,78,0,0,1
490,FILLER_0_34_44,0,0,0,3456,10260,3564,10530,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,3510.0,10395.0,cell490,1832,,,51,97,0,0,1
491,FILLER_0_34_64,0,0,0,4536,10260,4752,10530,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,4644.0,10395.0,cell491,1833,,,39,77,0,0,1
492,FILLER_0_34_71,0,0,0,4914,10260,5130,10530,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,5022.0,10395.0,cell492,1834,,,39,77,0,0,1
493,FILLER_0_34_75,0,0,0,5130,10260,5184,10530,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,5157.0,10395.0,cell493,1835,,,52,98,0,0,1
494,FILLER_0_34_8,0,0,0,1512,10260,1620,10530,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,1566.0,10395.0,cell494,1836,,,51,97,0,0,1
495,FILLER_0_35_112,0,0,0,7128,10530,7668,10800,0,0,0,DECAPx4_ASAP7_75t_R,0.0,0.0,7398.0,10665.0,cell495,1837,,,42,80,0,0,1
496,FILLER_0_35_16,0,0,0,1944,10530,2160,10800,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,2052.0,10665.0,cell496,1838,,,39,77,0,0,1
497,FILLER_0_35_167,0,0,0,10098,10530,11286,10800,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,10692.0,10665.0,cell497,1839,,,38,76,0,0,1
498,FILLER_0_35_189,0,0,0,11286,10530,12474,10800,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,11880.0,10665.0,cell498,1840,,,38,76,0,0,1
499,FILLER_0_35_2,0,0,0,1188,10530,1944,10800,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,1566.0,10665.0,cell499,1841,,,43,81,0,0,1
500,FILLER_0_35_20,0,0,0,2160,10530,2214,10800,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,2187.0,10665.0,cell500,1842,,,52,98,0,0,1
501,FILLER_0_35_211,0,0,0,12474,10530,13662,10800,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,13068.0,10665.0,cell501,1843,,,38,76,0,0,1
502,FILLER_0_35_233,0,0,0,13662,10530,14850,10800,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,14256.0,10665.0,cell502,1844,,,38,76,0,0,1
503,FILLER_0_35_255,0,0,0,14850,10530,14958,10800,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,14904.0,10665.0,cell503,1845,,,51,97,0,0,1
504,FILLER_0_35_257,0,0,0,14958,10530,15012,10800,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,14985.0,10665.0,cell504,1846,,,52,98,0,0,1
505,FILLER_0_35_26,0,0,0,2484,10530,2592,10800,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,2538.0,10665.0,cell505,1847,,,51,97,0,0,1
506,FILLER_0_35_50,0,0,0,3780,10530,3888,10800,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,3834.0,10665.0,cell506,1848,,,51,97,0,0,1
507,FILLER_0_35_73,0,0,0,5022,10530,5346,10800,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,5184.0,10665.0,cell507,1849,,,40,78,0,0,1
508,FILLER_0_36_107,0,0,0,6858,10800,7182,11070,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,7020.0,10935.0,cell508,1850,,,40,78,0,0,1
509,FILLER_0_36_121,0,0,0,7614,10800,8370,11070,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,7992.0,10935.0,cell509,1851,,,43,81,0,0,1
510,FILLER_0_36_141,0,0,0,8694,10800,8802,11070,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,8748.0,10935.0,cell510,1852,,,51,97,0,0,1
511,FILLER_0_36_15,0,0,0,1890,10800,3078,11070,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2484.0,10935.0,cell511,1853,,,38,76,0,0,1
512,FILLER_0_36_164,0,0,0,9936,10800,11124,11070,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,10530.0,10935.0,cell512,1854,,,38,76,0,0,1
513,FILLER_0_36_186,0,0,0,11124,10800,12312,11070,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,11718.0,10935.0,cell513,1855,,,38,76,0,0,1
514,FILLER_0_36_2,0,0,0,1188,10800,1512,11070,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,1350.0,10935.0,cell514,1856,,,40,78,0,0,1
515,FILLER_0_36_208,0,0,0,12312,10800,13068,11070,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,12690.0,10935.0,cell515,1857,,,43,81,0,0,1
516,FILLER_0_36_222,0,0,0,13068,10800,13392,11070,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,13230.0,10935.0,cell516,1858,,,40,78,0,0,1
517,FILLER_0_36_228,0,0,0,13392,10800,13446,11070,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,13419.0,10935.0,cell517,1859,,,52,98,0,0,1
518,FILLER_0_36_234,0,0,0,13716,10800,14904,11070,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,14310.0,10935.0,cell518,1860,,,38,76,0,0,1
519,FILLER_0_36_256,0,0,0,14904,10800,15012,11070,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,14958.0,10935.0,cell519,1861,,,51,97,0,0,1
520,FILLER_0_36_37,0,0,0,3078,10800,3132,11070,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,3105.0,10935.0,cell520,1862,,,52,98,0,0,1
521,FILLER_0_36_44,0,0,0,3456,10800,3564,11070,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,3510.0,10935.0,cell521,1863,,,51,97,0,0,1
522,FILLER_0_36_59,0,0,0,4266,10800,4482,11070,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,4374.0,10935.0,cell522,1864,,,39,77,0,0,1
523,FILLER_0_36_69,0,0,0,4806,10800,5346,11070,0,0,0,DECAPx4_ASAP7_75t_R,0.0,0.0,5076.0,10935.0,cell523,1865,,,42,80,0,0,1
524,FILLER_0_36_79,0,0,0,5346,10800,5454,11070,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,5400.0,10935.0,cell524,1866,,,51,97,0,0,1
525,FILLER_0_36_8,0,0,0,1512,10800,1620,11070,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,1566.0,10935.0,cell525,1867,,,51,97,0,0,1
526,FILLER_0_36_81,0,0,0,5454,10800,5508,11070,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,5481.0,10935.0,cell526,1868,,,52,98,0,0,1
527,FILLER_0_37_108,0,0,0,6912,11070,7236,11340,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,7074.0,11205.0,cell527,1869,,,40,78,0,0,1
528,FILLER_0_37_114,0,0,0,7236,11070,7344,11340,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,7290.0,11205.0,cell528,1870,,,51,97,0,0,1
529,FILLER_0_37_126,0,0,0,7884,11070,9072,11340,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,8478.0,11205.0,cell529,1871,,,38,76,0,0,1
530,FILLER_0_37_148,0,0,0,9072,11070,9396,11340,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,9234.0,11205.0,cell530,1872,,,40,78,0,0,1
531,FILLER_0_37_154,0,0,0,9396,11070,9450,11340,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,9423.0,11205.0,cell531,1873,,,52,98,0,0,1
532,FILLER_0_37_167,0,0,0,10098,11070,11286,11340,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,10692.0,11205.0,cell532,1874,,,38,76,0,0,1
533,FILLER_0_37_189,0,0,0,11286,11070,12474,11340,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,11880.0,11205.0,cell533,1875,,,38,76,0,0,1
534,FILLER_0_37_2,0,0,0,1188,11070,2376,11340,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,1782.0,11205.0,cell534,1876,,,38,76,0,0,1
535,FILLER_0_37_211,0,0,0,12474,11070,13662,11340,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,13068.0,11205.0,cell535,1877,,,38,76,0,0,1
536,FILLER_0_37_233,0,0,0,13662,11070,14850,11340,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,14256.0,11205.0,cell536,1878,,,38,76,0,0,1
537,FILLER_0_37_24,0,0,0,2376,11070,3564,11340,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,11205.0,cell537,1879,,,38,76,0,0,1
538,FILLER_0_37_255,0,0,0,14850,11070,14958,11340,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,14904.0,11205.0,cell538,1880,,,51,97,0,0,1
539,FILLER_0_37_257,0,0,0,14958,11070,15012,11340,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,14985.0,11205.0,cell539,1881,,,52,98,0,0,1
540,FILLER_0_37_46,0,0,0,3564,11070,3888,11340,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,3726.0,11205.0,cell540,1882,,,40,78,0,0,1
541,FILLER_0_37_52,0,0,0,3888,11070,3996,11340,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,3942.0,11205.0,cell541,1883,,,51,97,0,0,1
542,FILLER_0_37_54,0,0,0,3996,11070,4050,11340,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,4023.0,11205.0,cell542,1884,,,52,98,0,0,1
543,FILLER_0_37_65,0,0,0,4590,11070,5778,11340,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,5184.0,11205.0,cell543,1885,,,38,76,0,0,1
544,FILLER_0_37_87,0,0,0,5778,11070,5994,11340,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,5886.0,11205.0,cell544,1886,,,39,77,0,0,1
545,FILLER_0_38_112,0,0,0,7128,11340,8316,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,7722.0,11475.0,cell545,1887,,,38,76,0,0,1
546,FILLER_0_38_134,0,0,0,8316,11340,9504,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,8910.0,11475.0,cell546,1888,,,38,76,0,0,1
547,FILLER_0_38_156,0,0,0,9504,11340,10692,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,10098.0,11475.0,cell547,1889,,,38,76,0,0,1
548,FILLER_0_38_178,0,0,0,10692,11340,11880,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,11286.0,11475.0,cell548,1890,,,38,76,0,0,1
549,FILLER_0_38_2,0,0,0,1188,11340,2376,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,1782.0,11475.0,cell549,1891,,,38,76,0,0,1
550,FILLER_0_38_200,0,0,0,11880,11340,13068,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,12474.0,11475.0,cell550,1892,,,38,76,0,0,1
551,FILLER_0_38_222,0,0,0,13068,11340,14256,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,13662.0,11475.0,cell551,1893,,,38,76,0,0,1
552,FILLER_0_38_24,0,0,0,2376,11340,3564,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,11475.0,cell552,1894,,,38,76,0,0,1
553,FILLER_0_38_244,0,0,0,14256,11340,15012,11610,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,14634.0,11475.0,cell553,1895,,,43,81,0,0,1
554,FILLER_0_38_46,0,0,0,3564,11340,4752,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,4158.0,11475.0,cell554,1896,,,38,76,0,0,1
555,FILLER_0_38_68,0,0,0,4752,11340,5940,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,5346.0,11475.0,cell555,1897,,,38,76,0,0,1
556,FILLER_0_38_90,0,0,0,5940,11340,7128,11610,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,6534.0,11475.0,cell556,1898,,,38,76,0,0,1
557,FILLER_0_39_112,0,0,0,7128,11610,7884,11880,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,7506.0,11745.0,cell557,1899,,,43,81,0,0,1
558,FILLER_0_39_126,0,0,0,7884,11610,8208,11880,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,8046.0,11745.0,cell558,1900,,,40,78,0,0,1
559,FILLER_0_39_138,0,0,0,8532,11610,8586,11880,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,8559.0,11745.0,cell559,1901,,,52,98,0,0,1
560,FILLER_0_39_149,0,0,0,9126,11610,9342,11880,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,9234.0,11745.0,cell560,1902,,,39,77,0,0,1
561,FILLER_0_39_153,0,0,0,9342,11610,9396,11880,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,9369.0,11745.0,cell561,1903,,,52,98,0,0,1
562,FILLER_0_39_157,0,0,0,9558,11610,9612,11880,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,9585.0,11745.0,cell562,1904,,,52,98,0,0,1
563,FILLER_0_39_161,0,0,0,9774,11610,9990,11880,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,9882.0,11745.0,cell563,1905,,,39,77,0,0,1
564,FILLER_0_39_165,0,0,0,9990,11610,10044,11880,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,10017.0,11745.0,cell564,1906,,,52,98,0,0,1
565,FILLER_0_39_187,0,0,0,11178,11610,12366,11880,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,11772.0,11745.0,cell565,1907,,,38,76,0,0,1
566,FILLER_0_39_2,0,0,0,1188,11610,2376,11880,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,1782.0,11745.0,cell566,1908,,,38,76,0,0,1
567,FILLER_0_39_209,0,0,0,12366,11610,13554,11880,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,12960.0,11745.0,cell567,1909,,,38,76,0,0,1
568,FILLER_0_39_231,0,0,0,13554,11610,14742,11880,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,14148.0,11745.0,cell568,1910,,,38,76,0,0,1
569,FILLER_0_39_24,0,0,0,2376,11610,3564,11880,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,11745.0,cell569,1911,,,38,76,0,0,1
570,FILLER_0_39_253,0,0,0,14742,11610,14958,11880,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,14850.0,11745.0,cell570,1912,,,39,77,0,0,1
